gene_id,entrezgene_id,external_gene_name,description,transcript_id(s),14340-YK-1,14340-YK-2,14340-YK-3,14340-YK-4,14340-YK-5,14340-YK-6,14340-YK-7,14340-YK-8,14340-YK-9
ENSG00000267679,.,EIF5AP2,eukaryotic translation initiation factor 5A pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:3303],ENST00000585668,0,0,0,0,0,0,0,0,0
ENSG00000267680,7767,ZNF224,zinc finger protein 224 [Source:HGNC Symbol;Acc:HGNC:13017],"ENST00000336976,ENST00000586978,ENST00000589060,ENST00000589870,ENST00000590614,ENST00000591511,ENST00000591551,ENST00000684943,ENST00000693561",196,263,242,282,245,242,232,236,212
ENSG00000267681,.,.,high mobility group nucleosome binding domain 1 (HMGN1) pseudogene,ENST00000464237,4.8,6,4,7,11,6.81,2,3,5
ENSG00000267682,.,.,"novel transcript, sense intronic to HKR1",ENST00000592319,0,2,0,2,2,5,2,1,3
ENSG00000267685,.,NTF6B,neurotrophin 6 beta (pseudogene) [Source:HGNC Symbol;Acc:HGNC:8026],ENST00000591913,0,0,0,0,0,0,0,0,0
ENSG00000267686,130572099,LINC03111,long intergenic non-protein coding RNA 3111 [Source:HGNC Symbol;Acc:HGNC:56850],"ENST00000588794,ENST00000668793",0,0,0,0,0,0,0,0,0
ENSG00000267687,.,.,testis derived transcript (3 LIM domains) pseudogene,ENST00000587712,0,0,0,0,0,0,0,0,0
ENSG00000267688,.,.,"novel transcript, antisense to GNA11","ENST00000585980,ENST00000732929",1,0,0,0,0,0,0,0,1
ENSG00000267689,.,.,"Diphosphoinositol polyphosphate phosphohydrolase 2, pseudogene",ENST00000590920,0,0,0,0,0,0,0,0,0
ENSG00000267690,100288122,LDLRAD4-AS1,LDLRAD4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48592],"ENST00000588672,ENST00000818564",0,1,1,0,0,0,1,0,0
ENSG00000267691,.,SHC1P2,SHC adaptor protein 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:10842],ENST00000589195,0,0,0,0,0,0,0,0,0
ENSG00000267692,.,TAF9P3,TATA-box binding protein associated factor 9 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:30678],ENST00000585464,0,0,0,0,0,0,0,0,0
ENSG00000267693,.,.,ribosomal protein L10a (RPL10A) pseudogene,ENST00000586571,0,0,0,0,0,0,0,0,0
ENSG00000267694,124904256,.,"novel transcript, antisense C18orf1","ENST00000585817,ENST00000716174,ENST00000728014,ENST00000728015",0,0,0,0,0,0,0,0,0
ENSG00000267695,.,.,novel transcript,"ENST00000586227,ENST00000847718,ENST00000847719",0,0,0,0,0,0,0,0,0
ENSG00000267696,.,ERVK-28,endogenous retrovirus group K member 28 [Source:HGNC Symbol;Acc:HGNC:44981],"ENST00000589010,ENST00000598435,ENST00000600419",0,0,0,0,0,0,0,0,0
ENSG00000267698,101927572,.,"novel transcript, antisense to CLIP3 and THAP8","ENST00000586962,ENST00000685157,ENST00000718825,ENST00000718826,ENST00000718827,ENST00000718828",84,103,93,75,91,65,69,94,86
ENSG00000267699,.,.,novel protein,"ENST00000588256,ENST00000590722",3.17,3.55,9.07,9.27,11.35,0,5.41,0,9.42
ENSG00000267703,.,.,"novel transcript, antisense EPS15L1",ENST00000587343,0,0,0,0,0,0,0,0,0
ENSG00000267704,.,FRG2LP,"FSHD region gene 2 family member L, pseudogene [Source:HGNC Symbol;Acc:HGNC:51798]",ENST00000586090,0,0,0,0,0,0,0,0,0
ENSG00000267705,.,.,novel transcript,ENST00000587011,0,0,0,0,0,0,0,0,0
ENSG00000267706,.,.,novel transcript,ENST00000591954,0,0,0,0,0,0,0,0,0
ENSG00000267707,.,.,"novel transcript, antisense to CELF4",ENST00000589281,1,1,0,0,1,0,0,1,0
ENSG00000267708,.,RDM1P3,RDM1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:53919],ENST00000592752,0,0,0,0,0,0,0,0,0
ENSG00000267709,101928844,.,"novel transcript, antisense to FUT3","ENST00000589276,ENST00000832592",0,1,0,0,2,1,1,1,3
ENSG00000267710,"100,506,374,124,900,000",EDDM13,epididymal protein 13 [Source:HGNC Symbol;Acc:HGNC:53168],"ENST00000586573,ENST00000587247,ENST00000588154,ENST00000591188,ENST00000591810,ENST00000593116,ENST00000593151,ENST00000649256",3,0,0,0,0,0,0,0,0
ENSG00000267711,.,.,novel transcript,ENST00000589099,0,0,0,0,0,0,0,0,0
ENSG00000267712,"642,484,100,505,474",LINC01539,long intergenic non-protein coding RNA 1539 [Source:HGNC Symbol;Acc:HGNC:51307],"ENST00000382897,ENST00000587904,ENST00000589293,ENST00000589447,ENST00000589617,ENST00000589754,ENST00000590484,ENST00000591974,ENST00000593282,ENST00000650203,ENST00000653524,ENST00000653652,ENST00000654820,ENST00000655121,ENST00000655648,ENST00000656570,ENST00000656913,ENST00000657412,ENST00000660365,ENST00000660685,ENST00000661430,ENST00000662269,ENST00000662324,ENST00000662735,ENST00000663100,ENST00000664250,ENST00000664576,ENST00000664842,ENST00000665019,ENST00000665833,ENST00000666910,ENST00000668386,ENST00000668690,ENST00000669575,ENST00000670316,ENST00000670613,ENST00000671257,ENST00000671420,ENST00000671483,ENST00000671593,ENST00000714785,ENST00000715823,ENST00000765110,ENST00000765111,ENST00000765112,ENST00000765113,ENST00000765114,ENST00000765115,ENST00000765116,ENST00000765117,ENST00000765118,ENST00000765119,ENST00000765120,ENST00000765121,ENST00000765122,ENST00000765123,ENST00000765124,ENST00000765125,ENST00000765126,ENST00000765127,ENST00000765128,ENST00000765129,ENST00000765130,ENST00000765131,ENST00000765132,ENST00000765133,ENST00000765134,ENST00000765135,ENST00000765136,ENST00000765137,ENST00000765138,ENST00000765139",3,0,0,1,0,1,0,1,2
ENSG00000267713,.,.,NADH dehydrogenase pseudogene,ENST00000588916,2,1,0,1,1,1,1,0,0
ENSG00000267714,.,.,"novel transcript, antisense to SLC7A10","ENST00000590492,ENST00000658148,ENST00000668860",0,0,0,0,0,1,0,2,0
ENSG00000267716,.,.,"inhibitor of Bruton agammaglobulinemia tyrosine kinase, pseudogene",ENST00000589621,0,0,0,0,0,0,0,0,0
ENSG00000267717,.,SRSF10P1,serine and arginine rich splicing factor 10 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31002],ENST00000588646,1,0,0,0,0,0,0,0,0
ENSG00000267719,100652929,LINC02078,long intergenic non-protein coding RNA 2078 [Source:HGNC Symbol;Acc:HGNC:52926],"ENST00000592718,ENST00000819691",0,0,1,0,0,0,0,0,1
ENSG00000267722,.,.,novel transcript,ENST00000591853,0,0,0,0,0,0,0,0,0
ENSG00000267723,.,.,novel transcript,"ENST00000589512,ENST00000592263,ENST00000715974,ENST00000715975,ENST00000715976,ENST00000724355,ENST00000724356,ENST00000724357,ENST00000724358,ENST00000724359,ENST00000724360,ENST00000724361,ENST00000724362,ENST00000724363,ENST00000724364",0,0,0,0,0,0,0,0,0
ENSG00000267724,.,.,"novel transcript, antisense to HDHD2",ENST00000591183,1,0,0,0,0,0,2,0,1
ENSG00000267725,.,.,ribosomal protein S26 (RPS26) pseudogene,ENST00000591021,0,0,0,0,0,0,0,0,0
ENSG00000267726,105372138,LINC02565,long intergenic non-protein coding RNA 2565 [Source:HGNC Symbol;Acc:HGNC:53605],ENST00000592678,0,0,0,0,0,0,0,0,0
ENSG00000267727,.,.,novel transcript,ENST00000587312,24,28,26,17,27,28,29,16,20
ENSG00000267729,.,.,"novel transcript, antisense to TLCD1",ENST00000587898,0,0,1,0,0,0,0,1,0
ENSG00000267731,.,.,novel transcript,ENST00000591222,0,0,0,0,0,0,0,0,0
ENSG00000267732,105372132,.,novel transcript,"ENST00000590589,ENST00000654480,ENST00000659946,ENST00000663615,ENST00000669163,ENST00000765463,ENST00000765464,ENST00000765465,ENST00000765466,ENST00000765467,ENST00000765468,ENST00000765469,ENST00000765470,ENST00000765471",0,0,0,0,0,0,0,0,0
ENSG00000267733,.,.,"solute carrier family 5 (low affinity glucose cotransporter), member 4 (SLC5A4) pseudogene",ENST00000588436,0,0,0,0,0,0,0,0,0
ENSG00000267734,.,.,"novel transcript, antisense to HS2ST1",ENST00000585888,0,0,0,0,0,0,0,0,0
ENSG00000267735,.,.,"novel transcript, antisense to DNASE2","ENST00000592400,ENST00000769527",5,2,0,2,3,3,4,1,0
ENSG00000267736,.,HMGB2P1,high mobility group box 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39174],ENST00000591146,0,0,0,0,0,0,0,0,0
ENSG00000267737,.,.,novel transcript,"ENST00000586321,ENST00000586583,ENST00000823930,ENST00000823931,ENST00000823932,ENST00000823933",0,0,0,0,0,0,0,0,1
ENSG00000267740,.,.,novel protein,"ENST00000585661,ENST00000586349,ENST00000592091",42.58,45.4,45.65,53.43,38.72,37.69,62.77,59.03,43.15
ENSG00000267741,.,UBE2L4,ubiquitin conjugating enzyme E2 L4 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:12489],ENST00000587688,5.01,0,2,2,4,3,3.01,1,0
ENSG00000267742,.,SINHCAFP2,SINHCAF pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:31737],ENST00000591086,3.51,0,2.02,4.07,6.11,4.11,3.04,5.09,5.93
ENSG00000267743,105372143,.,"novel transcript, antisense to NEDD4L","ENST00000586824,ENST00000593212",0,0,0,0,0,0,0,0,0
ENSG00000267744,.,SPICP2,Spi-C transcription factor pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:56810],ENST00000592961,0,0,0,0,0,0,0,0,0
ENSG00000267745,.,.,novel transcript,ENST00000587012,0,0,0,0,0,0,0,0,0
ENSG00000267746,.,.,"novel transcript, antisense to NOL4",ENST00000587528,0,0,0,0,0,0,0,0,0
ENSG00000267748,.,.,novel protein,"ENST00000587519,ENST00000591889",40.17,51.57,59.71,53.84,53.58,44.71,43.1,20.62,39.29
ENSG00000267749,.,.,"novel transcript, sense intronic to GNG7",ENST00000587894,1,0,3,0,0,0,2,1,0
ENSG00000267750,.,RUNDC3A-AS1,RUNDC3A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51344],"ENST00000586388,ENST00000588097,ENST00000655016,ENST00000666090,ENST00000753094,ENST00000753095,ENST00000753096,ENST00000753097,ENST00000753098,ENST00000753099,ENST00000753100,ENST00000753101,ENST00000753102,ENST00000753103,ENST00000753104,ENST00000753105,ENST00000753106,ENST00000753107,ENST00000753108,ENST00000753109",237,253,283,318,296,277,228,240,269
ENSG00000267751,.,BSG-AS1,BSG antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55286],"ENST00000588290,ENST00000588908,ENST00000589457,ENST00000590292,ENST00000688427,ENST00000690830,ENST00000722503,ENST00000722504,ENST00000722505,ENST00000722506",824,793,898,785,875,756,805,720,739
ENSG00000267752,.,RPS10P27,ribosomal protein S10 pseudogene 27 [Source:HGNC Symbol;Acc:HGNC:36850],ENST00000586795,0,2,0,2,0,0,1,0,0
ENSG00000267755,.,.,"novel transcript, antisense to MUM1","ENST00000587059,ENST00000589673",0,0,0,0,0,0,0,0,0
ENSG00000267756,.,.,vomeronasal 1 receptor 4 (VN1R4) pseudogene,ENST00000585516,0,0,0,0,0,0,0,0,0
ENSG00000267757,100287177,EML2-AS1,EML2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48331],"ENST00000587092,ENST00000591087,ENST00000623430,ENST00000785827",8,5,4,1,2,5,8,3,7
ENSG00000267758,.,.,novel transcript,ENST00000592536,0,0,0,0,0,0,0,0,0
ENSG00000267760,.,.,novel transcript,"ENST00000593140,ENST00000728644,ENST00000728645",0,0,0,0,0,0,0,0,0
ENSG00000267761,110175910,MIR4527HG,MIR4527 host gene [Source:HGNC Symbol;Acc:HGNC:31724],"ENST00000586905,ENST00000598649,ENST00000600127,ENST00000777264,ENST00000777265,ENST00000833748,ENST00000833749,ENST00000833750,ENST00000833751,ENST00000833752",0,0,0,0,0,0,0,0,0
ENSG00000267762,105372107,.,"novel transcript, antisense to CTIF",ENST00000589818,0,0,0,0,0,0,0,0,0
ENSG00000267764,.,.,"novel transcript, antisense to CTIF","ENST00000590649,ENST00000776736,ENST00000776737",0,0,0,0,0,0,0,0,0
ENSG00000267765,.,.,"novel transcript, antisense to CNTNAP1",ENST00000592440,0,2,0,0,0,4,0,0,1
ENSG00000267766,.,.,"novel transcript, sense intronic to BCL2",ENST00000587475,0,0,0,0,0,0,0,0,0
ENSG00000267767,"400,685,126,568,845",LINC01801,long intergenic non-protein coding RNA 1801 [Source:HGNC Symbol;Acc:HGNC:52592],"ENST00000587150,ENST00000590963,ENST00000603718,ENST00000604749,ENST00000653487,ENST00000654750,ENST00000655389,ENST00000657506,ENST00000657568,ENST00000657681,ENST00000661859,ENST00000665881,ENST00000715855",191.42,217.74,209,222,242.92,188,208,184,189.83
ENSG00000267768,.,.,ubiquitin specific peptidase 24 (USP24) pseudogene,ENST00000590142,0,0,0,0,0,0,0,0,0
ENSG00000267769,.,.,"novel transcript, antisense to UBX6",ENST00000592034,3,5,3,6,2,1,0,4,2
ENSG00000267770,.,.,Ran-specific GTPase-activating protein pseudogene,ENST00000587621,0,0,0,0,0,0,0,0,0
ENSG00000267771,.,.,zinc finger protein (ZNF) pseudogene,ENST00000587562,0,0,0,0,0,0,0,0,0
ENSG00000267772,388406,LINC01999,long intergenic non-protein coding RNA 1999 [Source:HGNC Symbol;Acc:HGNC:52834],"ENST00000592917,ENST00000844191,ENST00000844192,ENST00000844361,ENST00000844362,ENST00000844363,ENST00000844364",0,0,0,0,1,0,0,0,0
ENSG00000267773,.,.,"solute carrier family 35, member G4 (SLC35G4) pseudogene",ENST00000585729,0,0,0,0,0,0,0,0,0
ENSG00000267774,.,.,"novel transcript, antisense to CCBE1",ENST00000588946,0,0,0,0,0,0,0,0,0
ENSG00000267775,.,OR7E16P,olfactory receptor family 7 subfamily E member 16 pseudogene [Source:HGNC Symbol;Acc:HGNC:8387],ENST00000592975,0,0,0,0,0,0,0,0,0
ENSG00000267777,107985312,LINC01791,long intergenic non-protein coding RNA 1791 [Source:HGNC Symbol;Acc:HGNC:52581],"ENST00000589511,ENST00000654096,ENST00000655296,ENST00000655851,ENST00000658745,ENST00000658988,ENST00000659241,ENST00000659731,ENST00000660210,ENST00000660315,ENST00000661073,ENST00000666238,ENST00000667120,ENST00000670066,ENST00000670562,ENST00000671470,ENST00000756131,ENST00000756132,ENST00000756133,ENST00000756134,ENST00000756135,ENST00000756136,ENST00000756137,ENST00000756138,ENST00000756139,ENST00000756140",0,0,0,0,0,0,0,0,0
ENSG00000267778,.,CBARP-DT,CBARP divergent transcript [Source:HGNC Symbol;Acc:HGNC:55285],"ENST00000592843,ENST00000816461,ENST00000816462,ENST00000816463",2,1,1,3,0,5,0,0,2
ENSG00000267779,"100,996,665,105,376,000",LINC01533,long intergenic non-protein coding RNA 1533 [Source:HGNC Symbol;Acc:HGNC:51274],"ENST00000585739,ENST00000588694,ENST00000589110,ENST00000590719,ENST00000593056,ENST00000652115,ENST00000656139,ENST00000656347,ENST00000657008,ENST00000660670,ENST00000661915,ENST00000662070,ENST00000662548,ENST00000663104,ENST00000663477,ENST00000666300,ENST00000789609,ENST00000789613,ENST00000789614,ENST00000789615,ENST00000789616,ENST00000791647,ENST00000791648",0,0,0,0,0,0,0,0,0
ENSG00000267780,.,.,novel transcript,"ENST00000592499,ENST00000754534,ENST00000754535,ENST00000754536,ENST00000754537,ENST00000754538,ENST00000754539",0,0,0,0,0,0,1,0,0
ENSG00000267781,.,SLC25A36P1,SLC25A36 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:48935],ENST00000590111,1,1,1,0,3,2,2,1,1
ENSG00000267782,.,.,"novel transcript, antisense UNC45B",ENST00000585646,0,0,0,0,0,0,0,0,0
ENSG00000267783,.,.,"novel transcript, antisense to ASF1B","ENST00000590715,ENST00000743625,ENST00000743626,ENST00000743627,ENST00000743628,ENST00000743629,ENST00000743630,ENST00000743631,ENST00000743632,ENST00000743633,ENST00000743634,ENST00000743635,ENST00000743636,ENST00000743637,ENST00000743638",24,18,17,20,29,24,22,24,22
ENSG00000267784,.,.,"novel transcript, antisense to titin",ENST00000590024,0,0,1,0,1,0,0,0,0
ENSG00000267786,.,.,novel transcript,"ENST00000587412,ENST00000592518,ENST00000716287,ENST00000830028,ENST00000830029",0,0,0,0,0,0,0,2,1
ENSG00000267788,.,.,novel transcript,ENST00000593177,0,0,0,0,0,0,0,0,0
ENSG00000267789,.,.,"novel transcript, antisense to BOD1L2","ENST00000590942,ENST00000780297,ENST00000780298,ENST00000780299,ENST00000780300",0,0,0,0,0,0,0,0,0
ENSG00000267790,100132174,LINC01987,long intergenic non-protein coding RNA 1987 [Source:HGNC Symbol;Acc:HGNC:52819],"ENST00000593118,ENST00000763858,ENST00000763859",1,0,0,0,0,0,0,3,0
ENSG00000267791,.,.,"novel transcript, antisense to FBXW9",ENST00000585742,0,0,0,0,0,0,0,0,0
ENSG00000267792,.,WBP1LP11,WBP1L pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:51471],ENST00000586141,0,0,0,0,0,0,0,0,0
ENSG00000267793,.,.,ADAM metallopeptidase domain (ADAM) pseudogene,ENST00000586015,3,4,1,5,0,5,3,1,2
ENSG00000267794,.,.,"phospholipase A2, group X (PLA2G10) pseudogene",ENST00000590231,0,0,0,0,0,0,0,0,0
ENSG00000267795,440335,SMIM22,small integral membrane protein 22 [Source:HGNC Symbol;Acc:HGNC:48329],"ENST00000586005,ENST00000586440,ENST00000588500,ENST00000588606,ENST00000588894,ENST00000589327,ENST00000589721,ENST00000591004,ENST00000591870,ENST00000615471,ENST00000615889",0,0,0,0,0,0,0,0,0
ENSG00000267796,55957,LIN37,lin-37 DREAM MuvB core complex component [Source:HGNC Symbol;Acc:HGNC:33234],"ENST00000301159,ENST00000587108,ENST00000587751,ENST00000590706,ENST00000590890,ENST00000591076,ENST00000591163,ENST00000592871,ENST00000595455",444,408.71,505,470,452.52,427.72,483.62,441,423.42
ENSG00000267797,.,NRBF2P1,nuclear receptor binding factor 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44604],ENST00000587407,0,0,0,0,0,0,0,0,0
ENSG00000267799,.,MAN1A2P1,mannosidase alpha class 1A member 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50488],ENST00000590286,0,0,0,0,0,0,1,0,0
ENSG00000267800,.,.,"SUMO2 SMT3 suppressor of mif two 3 homolog 2 (S. cerevisiae), pseudogene",ENST00000588843,0,0,0,0,0,0,0,0,0
ENSG00000267801,.,.,"novel transcript, antisense to TRIM47",ENST00000586076,7,3,3,7,4,5,6,3,2
ENSG00000267808,.,.,novel transcript,ENST00000601315,2,2,1,0,1,0,0,0,1
ENSG00000267809,.,NDUFV2P1,NADH:ubiquinone oxidoreductase core subunit V2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:7718],ENST00000596415,620.08,656.89,657.66,612.04,676.25,543.12,519.54,535.55,575.29
ENSG00000267811,.,.,"novel transcript, antisense to TAF6L","ENST00000596071,ENST00000813221,ENST00000813222",49,51,60,63,64,61,58,39,71
ENSG00000267815,.,.,"novel transcript, antisense to MYH14",ENST00000595563,0,0,0,0,1,0,2,0,0
ENSG00000267827,.,.,novel transcript,"ENST00000594362,ENST00000598982",7.96,1.86,1.25,7.24,3.76,1.29,1.24,1.41,0
ENSG00000267828,.,Y_RNA,Y RNA [Source:RFAM;Acc:RF00019],ENST00000598668,0,0,0,0,0,0,0,0,0
ENSG00000267834,.,.,novel transcript,ENST00000594418,2,0,1,0,0,7,1,0,1
ENSG00000267838,.,.,novel transcript,ENST00000599382,7,3,4,7,4,10,3,5,9
ENSG00000267852,.,ARHGEF18-AS1,ARHGEF18 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55284],"ENST00000596946,ENST00000795305,ENST00000795306,ENST00000795307,ENST00000795308,ENST00000795309,ENST00000795310",1,0,0,0,1,0,0,4,0
ENSG00000267855,4701,NDUFA7,NADH:ubiquinone oxidoreductase subunit A7 [Source:HGNC Symbol;Acc:HGNC:7691],"ENST00000301457,ENST00000593729,ENST00000595856,ENST00000601101,ENST00000601258,ENST00000602059",7104.14,6241.2,7168.37,6323.25,6796.84,5829.2,6580.89,5361.87,5604.88
ENSG00000267857,.,.,novel transcript,ENST00000596207,0,0,0,0,0,0,0,0,0
ENSG00000267858,"65,996,100,131,691",MZF1-AS1,MZF1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51271],"ENST00000473164,ENST00000479047,ENST00000487264,ENST00000493504,ENST00000593642,ENST00000600534,ENST00000600726,ENST00000651608,ENST00000652551,ENST00000653470,ENST00000692455,ENST00000716556,ENST00000789831,ENST00000789832,ENST00000789833,ENST00000789834,ENST00000789835,ENST00000789836,ENST00000789837,ENST00000789838,ENST00000789839,ENST00000789840,ENST00000789841,ENST00000789842,ENST00000789843,ENST00000789844,ENST00000789845,ENST00000789846,ENST00000789847,ENST00000789848,ENST00000789849,ENST00000789850,ENST00000789851,ENST00000789852,ENST00000789853,ENST00000789854,ENST00000789855,ENST00000789856,ENST00000789857,ENST00000789858,ENST00000789859,ENST00000789860,ENST00000789861,ENST00000789862,ENST00000789863,ENST00000789864,ENST00000789865,ENST00000789866,ENST00000789867,ENST00000789868,ENST00000789869,ENST00000789870,ENST00000789871,ENST00000789872,ENST00000789873,ENST00000789874,ENST00000789875,ENST00000789876,ENST00000789877,ENST00000789878,ENST00000789879,ENST00000789880",4419.98,4449.52,4569.37,4623.05,4705.18,4006.4,4443.16,3970.08,4154.78
ENSG00000267868,.,.,novel transcript,ENST00000602192,96,98,107,137,153,128,111,95,119
ENSG00000267871,105372476,ZNF460-AS1,ZNF460 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53774],"ENST00000597601,ENST00000601567,ENST00000669944,ENST00000671172,ENST00000804658,ENST00000804659,ENST00000804660,ENST00000804661,ENST00000804662,ENST00000804663,ENST00000804664,ENST00000804665",15,18,17,15,24,8,19,17,15
ENSG00000267872,.,.,novel transcript,ENST00000599810,0,0,0,0,0,0,0,0,0
ENSG00000267879,.,.,"novel transcript, antisense to KLK6, KLK7, KLK8 and KLK9","ENST00000594512,ENST00000671133",0,0,0,0,0,0,0,0,0
ENSG00000267881,.,.,"novel protein, readthrough between CEACAM5-CEACAM6",ENST00000435837,0,0,0,0,0,0,0,0,0
ENSG00000267882,100131496,.,"novel transcript, antisense to ZMYND8",ENST00000599904,1,2,0,2,1,1,3,1,2
ENSG00000267886,.,.,novel transcript,"ENST00000594318,ENST00000600223",104,130.98,124.99,144,107,113.99,108.92,146.92,128.93
ENSG00000267890,.,.,"novel transcript, similar to SYT3",ENST00000600998,0,0,0,0,0,0.55,0,0,1
ENSG00000267892,.,.,"novel transcript, antisense to CAPN12",ENST00000602255,5,0,4,2,3,1,4,1,3
ENSG00000267895,.,.,"sialic acid binding Ig-like lectin 19, pseudogene",ENST00000600623,0,0,0,0,0,0,0,0,0
ENSG00000267898,.,.,novel transcript,"ENST00000594305,ENST00000599784,ENST00000812218",1,1,0,1,2,0,2,1,1
ENSG00000267904,.,.,"novel transcript, sense intronic C19orf42",ENST00000596816,27,23,14,32,23,23,17,30,17
ENSG00000267905,.,VSIG10L-AS1,VSIG10L antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55282],"ENST00000594311,ENST00000601148",0,0,0,0,0,0,0,0,0
ENSG00000267908,.,ZSCAN5DP,zinc finger and SCAN domain containing 5D pseudogene [Source:HGNC Symbol;Acc:HGNC:37706],ENST00000600684,0,1,1,0,0,0,3,0,1
ENSG00000267909,56936,CCDC177,coiled-coil domain containing 177 [Source:HGNC Symbol;Acc:HGNC:23243],ENST00000599174,44,41,49,58,62,45,54,34,48
ENSG00000267919,.,.,novel transcript,ENST00000597288,0,0,0,0,0,0,0,0,0
ENSG00000267920,.,SNX6P1,sorting nexin 6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:41511],ENST00000601728,1,0,0,0,0,0,0,0,0
ENSG00000267922,.,.,novel transcript,ENST00000597989,0,0,0,0,0,0,0,0,0
