"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000009954",18337.1934124477,0.0848459252745927,0.0316382603904214,0.000503886672244693,0.00797871338941264
"ENSG00000010017",3871.68330354902,-0.0237716438007889,0.0297816975510686,0.295938741281085,0.605048590121547
"ENSG00000010072",2261.40673436035,0.0400969932558,0.0378712178384163,0.116000596563561,0.368785581937321
"ENSG00000010165",6815.03837747234,0.0175926137138928,0.0248328389268086,0.390067173857678,0.687018331042767
"ENSG00000010219",1145.47658444333,-0.0142548300641283,0.0390947667950088,0.560537030135261,0.803264654149841
"ENSG00000010244",16536.9596427685,0.00964371209482126,0.0232404831541695,0.62203962784195,0.83793940197411
"ENSG00000010256",18375.9120106962,-0.00218294311285181,0.0239118094088765,0.9128580327187,0.969416587336905
"ENSG00000010270",4563.6802227177,0.108698456572444,0.0385538416197152,0.000133182683342521,0.00266670831555095
"ENSG00000010278",33031.0842211813,0.0708952923604863,0.0297790468980423,0.0023861138250802,0.0274089127538817
"ENSG00000010292",19221.0050748496,0.22758811381536,0.0319376505092228,8.45499998005657e-14,1.10718224738841e-11
"ENSG00000010318",543.994733859806,0.00107028657326373,0.0446242515749977,0.964589033642976,0.989970495139784
"ENSG00000010319",338.460979471058,-0.0692177903339698,0.0791256231909963,0.0374990312788135,0.191453320144973
"ENSG00000010322",4353.01618246758,-0.000271283785642728,0.0325593205116893,0.99073404651034,0.997130300442157
"ENSG00000010327",16.5798877239267,0.0139309391063114,0.0831042942609009,0.318067794991716,NA
"ENSG00000010361",375.726853619488,-0.0361720392859098,0.0583280222915521,0.182181031269838,0.468158696753834
"ENSG00000010404",3461.06436793048,-0.0150653173723142,0.0305620263580198,0.510833759820228,0.769866277459534
"ENSG00000010539",816.301944200718,0.00763499217205501,0.0416038012133813,0.75373125384759,0.902795303761109
"ENSG00000010610",9.53300074374422,0.00295309150314165,0.0801854244284105,0.793364252838741,NA
"ENSG00000010626",554.081912373553,-0.00486301693869357,0.0448039365317717,0.840499199228043,0.941135223690959
"ENSG00000010704",224.719512642601,-0.0284629846616529,0.0620392878275629,0.260154045731128,0.565242613049465
"ENSG00000010803",5233.48649465118,0.0203131611508919,0.0279961150072719,0.355863875219569,0.658569452515581
"ENSG00000010810",69.5574701919626,-0.00576238790395013,0.0665566419204988,0.761488996661512,NA
"ENSG00000010818",2129.45605179829,0.017919744471464,0.0391893888442349,0.467382268255902,0.74448008792252
"ENSG00000011007",7050.30785179374,0.0399678667286493,0.0290356427036554,0.0778197005320747,0.29605540359819
"ENSG00000011009",3378.73514155434,-0.0120739562267837,0.0321777379180157,0.605041795484286,0.828490768952319
"ENSG00000011021",640.849583418192,-0.0734087677516703,0.0669436547168465,0.0282936544854989,0.159494363102715
"ENSG00000011052",701.590623777054,-0.17562868224153,0.0856930343670112,0.000480129841523647,0.00763949000577419
"ENSG00000011105",1967.76151676522,-0.0223249364207278,0.0334843044660155,0.349435486809063,0.652721770837584
"ENSG00000011114",2907.43075999509,0.0445268523951488,0.039403453693126,0.08771684325795,0.315737235421346
"ENSG00000011132",639.315963223774,-0.00469664374694602,0.0439476377878775,0.84612142915239,0.942654425280803
